ID,Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
2018-Es-02925,ay nooo que horrible... me acordé cuando me pasó lo mismo hace como dos años ajjajajajaja,0,0,0,0,1,0,0,0,0,0,0
2018-Es-00679,Mi hermano es un boom en Instagram 😆 toy perdiendo plata creo,0,0,0,0,1,0,0,0,0,0,0
2018-Es-01680,No le puedes decir a los chilenos que va a haber gratuidad y dar la sorpresa que es 60% @marcoporchile en #ElInformante #PresidenteMarco,1,0,0,0,0,0,0,0,0,0,0
2018-Es-02999,@PaabloCarballo @felixsquash @LucasCsir23 @NicoFl2015 @leoferro5 @YamiLaCsir Nervioso yo??? Te pica el culo porteño. Amarguísimo,1,0,0,0,0,0,0,0,0,0,0
2018-Es-06799,"El mate, amargo La milanesa, frita Se ama, se dice Se extraña, se llama La tanga, se corre",0,0,0,0,1,0,0,0,0,0,0
2018-Es-04539,Planeaba dormirme temprano pero están pasando Encantada en Disney Channel😘,0,0,0,0,1,0,0,0,0,0,0
2018-Es-01116,"Me sale re piola hacer enojar a Eve,pero despues para sacarle el enojo te la debo.😂💞",0,0,0,0,1,0,1,0,0,0,0
2018-Es-03841,@Juan33Martinez Te fuiste al carajo ,1,0,0,0,0,0,0,0,0,0,0
2018-Es-05616,"@m_gerardo12 No, yo quiero que el equipo mejore en la cancha. Ahora, si se pierde y el equipo juega mal, habría que hacer una evaluación.",0,1,0,0,0,0,0,1,0,0,0
2018-Es-03102,Esta semana si me e cansado pero todo esfuerzo trae sus frutos,0,0,0,0,0,0,1,0,0,0,0
2018-Es-06004,Vengo d mi antiguo insti dond estudié bach d artes #Getafe #antoniolopez #nostalgia #Rabia al ver q se lo están cargando al no darles apoyo😡,1,0,0,0,0,0,0,0,0,0,0
2018-Es-04623,Al pedo pongo alarma si la apago y sigo durmiendo 💁,0,0,0,0,0,0,0,0,0,0,0
2018-Es-01826,Sin tomar un migral cdo me duele la cabeza no se q haría 😥,0,0,0,0,0,0,0,1,1,0,0
2018-Es-06863,Me paso de bueno en serio...,0,0,0,0,0,0,0,1,0,0,0
2018-Es-05791,Como cuando a algún man le parece súper linda una vieja y uno le daña la ilusión mostrándole todo el Photoshop que usa ,0,0,0,0,0,0,0,1,0,0,0
2018-Es-00485,"@DragonRubius Irina ez una casa partener, y me kiere quitar  ami rubiuh😠😠😠",1,0,0,1,0,0,0,0,0,0,0
2018-Es-04871,Miedo profundo. Con tontito uno y dos. @lionardosofia faltas vos! 🙇🏽‍♀️,0,0,0,1,0,0,0,0,0,0,0
2018-Es-00544,"Tengo el pelo horrible, cuando cobre me voy a comprar hasta lo imposible para tenerlo hermoso",1,1,0,0,0,0,0,0,0,0,0
2018-Es-00042,@anasof_cg Casi 10 años de entretenimiento gratis 💁🏻💗🤘🏼#YoNuncaHeLlorado #SoloElla,0,0,0,0,1,1,0,0,0,0,0
2018-Es-03513,@diegsquiros La línea del irrespeto en este país sólo puede ser cruzada por los libres de pecado #sarcasmo,0,0,0,0,0,0,0,1,0,0,0
2018-Es-03980,"@VidaModernaOML Es el ""BUF MADRE MÍA QUÉ OFENDIDO QUE ESTOY"" sin entender absolutamente nada de lo que estás viendo.",1,0,0,0,0,0,0,0,0,0,0
2018-Es-03747,Me re incómoda esto,0,0,1,1,0,0,0,0,0,0,0
2018-Es-05513,Los comentarios sobre España en Instagram son tan interesantes como leer La Razón #ironía,0,0,1,0,0,0,0,0,0,0,0
2018-Es-00235,Gracias al Lcad Segundo Hinojosa Cruz por la invitación al grupo la alegría del vivir,0,0,0,0,1,0,0,0,0,0,0
2018-Es-06033,Tenía mucho que no me ponía tan nerviosa al hablar por teléfono.,0,0,0,1,0,0,0,0,0,0,0
2018-Es-06940,@NoticiasVenezue En claro signo de desesperación por verse descubierto el gigantesco fraude cometido a la nación.,1,0,0,0,0,0,0,0,1,0,0
2018-Es-00124,Ya los vans ahora ahorrar 110 para los suede😂 suerte Lorena😩,0,0,0,0,1,0,1,0,0,0,0
2018-Es-00347,@Brendaa_C Todos chiquita....todos 🙁,0,0,0,0,0,0,0,0,1,0,0
2018-Es-05421,Je q bueno esto d hacerme la ofendida y tener lo q quiero 👐🏼,0,0,0,0,1,1,0,0,0,0,0
2018-Es-01070,Ya cansan con sus intentos de insulto jajjaja besos,0,0,0,0,1,0,0,0,0,0,0
2018-Es-01583,Me siento muy bendecida por Dios ,0,0,0,0,1,0,0,0,0,0,1
2018-Es-06082,Me gusta porque son mi segunda opción en todo momento que yo me enojo jajajaja,0,0,0,0,1,0,0,0,0,0,0
2018-Es-04084,"Cuando se vayan a montar en el carro no activen la alarma a distancia, hacerlo lo más cerca posible siempre viendo hacia todos lados.",0,1,0,0,0,0,0,0,0,0,0
2018-Es-01626,como sabrá que la amas ahre estoy viendo encantada,0,0,0,0,1,1,0,0,0,0,0
2018-Es-06165,Igual vieron que HORRIBLE ESCRIBIR CON ESE LÁPIZ DE MENTIRA EN ESE COSO AZUL ALTA LETRA DE MIERDA TE SALE,1,0,0,0,0,0,0,0,0,0,0
2018-Es-02919,"Me kga la verga que no cuelguen la llamada en cuanto digo adiós, súper incómodo tener que esperar a que cuelguen, gastan pila.",1,0,0,0,0,0,0,0,0,0,0
2018-Es-03535,No hay terrorismo en Araucania dice @marcoporchile en @elinformanteTVN  muy de acuerdo contigo!!!,0,1,0,0,0,0,0,0,0,0,1
2018-Es-04161,@josecuellar93 JAJAJAJAJA cerote si supiste como cagarte en mi tweet de optimismo,0,0,0,0,1,0,1,0,0,0,0
2018-Es-06317,Qué amargo sabor a despedida todos los momentos musicales del #DesayunoDeLas10 de esta semana. @carlespena @antoniofraguas @HoyPorHoy,0,0,0,0,0,0,0,0,1,0,0
2018-Es-01482,"@futpicante @Faitelson_ESPN la mesa se volvio un circo, tratar de justificar algo que no se debe esta mal y le da risa al Cheliz.",1,0,0,0,0,0,0,1,0,0,0
2018-Es-03526,El seguimiento que TVE está haciendo de lo que ocurre en Cataluña impresiona. Enhorabuena a esos jefes de contenidos.  #Ironía,1,0,1,0,1,0,0,0,0,0,0
2018-Es-04386,"No caigo todavía, quiero escuchar Meteora pero seguramente me largue a llorar",0,0,0,0,0,0,0,1,1,0,0
2018-Es-04801,No hay cosa más divertida que ir con @Tanvillegasc a ponerle etiqueta a todos los outfits 😂,0,0,0,0,1,0,0,0,0,0,0
2018-Es-01369,@Sofilami Es que me la sacaron ,0,0,0,0,0,0,0,0,0,0,0
2018-Es-05024,Estoy tan ansiosa por la 7ma temporada de Game of Throne que ya me siento una Targaryen.,0,1,0,0,0,0,0,0,0,0,0
2018-Es-05307,@lucianosantin01 No es gracioso,1,0,0,0,0,0,0,0,0,0,0
2018-Es-02070,Aparecen fotos de todos lados culia ,0,0,0,0,0,0,0,0,0,0,0
2018-Es-01737,Vi rápido y furioso 8 pero no vi las otras. De qué me perdí todo este tiempo lpm. La amé.,0,0,0,0,1,1,0,0,0,0,0
2018-Es-00394,Recién hoy vi la película de rápido y furioso 7 por primera vez. ESTA MANSA we,0,0,0,0,1,0,0,0,0,0,0
2018-Es-03810,Amo tu sonrisa...,0,0,0,0,1,1,0,0,0,0,0
2018-Es-06621,"@GeroDiego12 @MartiPallanza Noooo , vieron eso jajajajajajajajajaja ",0,0,0,0,1,0,0,0,0,1,0
2018-Es-03629,No me enojo si me hacen desaparecer,1,0,0,0,0,0,0,0,0,0,0
2018-Es-03855,@bbgxam Ese fue el primer susto que me lleve putos jueguitos,0,0,0,1,0,0,0,0,0,0,0
2018-Es-05038,"#CuandoTengoHambre HUYE. En serio, todo lo que puedas. Cuanto más lejos mejor o mi ira caerá sobre tu vaca, tu familia y sobre ti.",1,0,0,0,0,0,0,0,0,0,0
2018-Es-06706,"@wolfinglouis si a mi tambien me pasa,por eso nunca estudio ahre si t pones nerviosa es peor",0,0,0,1,0,0,0,1,0,0,1
2018-Es-06574,@adrianmilo123 Los periodistas porteños sin de terror!! Creo que Ya está con un pie en Central,1,0,1,0,0,0,0,0,0,0,0
2018-Es-00081,@DebRyanShow deja de llorar #rayito !!!!,1,0,0,0,0,0,0,0,1,0,0
2018-Es-05679,"Es fácil para los cobardes esconder la cara en una cuenta fantasma para ofender. Pero es entendible, la envidia les corroe. #QueTristeVida",1,0,1,0,0,0,0,0,1,0,0
2018-Es-05892,"Me asusté mirando ""la momia"" y nisiquiera era de terror.. a mí nomas me pasa esto jaajaj",0,0,0,1,1,0,0,0,0,0,0
2018-Es-02483,"@OfBlueHeart + y decaído, era una trágica imagen que sin duda le gustaría ahorrarse y ahorrarle de alguna manera. Mas él no estaba en +",0,0,0,0,0,0,0,1,1,0,0
2018-Es-00727,Terminé bien el domingo 😌 😊 ahora quiero dormirmeeeeeeeeeeeee....,0,0,0,0,1,0,0,0,0,0,0
2018-Es-05227,@YamelPO97 A mi me estresan pdl pero no puedo dejar de verlos ,0,1,0,0,0,0,0,0,0,0,0
2018-Es-02433,Mejor Dime Que Me Extrañas! 🙁,0,1,0,0,0,1,0,0,1,0,0
2018-Es-04749,"RT ESTUCRUDAVERDAD: Mi mayor problema es que no puedo estar enfadado. Siempre termino perdonando a las personas, incluso cuando no lo merec…",1,0,0,0,0,0,0,1,1,0,0
2018-Es-03166,@RobertGarciaP ustedes mismo son los que están matando a su propia gente eso si es lamentable lo que están haciendo,1,0,1,0,0,0,0,0,1,0,0
2018-Es-02086,@OverDoradoC grande preocupación para docentes de entes territoriales como Bogotá y Barranquilla quienes están sujetos a la CNSC y 915,0,0,0,1,0,0,0,0,0,0,0
2018-Es-05396,@PahParla lágrimas e indignación al ver que ya no importa que una mujer con niños hoy no tenga donde dormir.,1,0,0,0,0,0,0,0,1,0,0
2018-Es-04138,@cohesionmaligna es más enojo que persona.,1,0,0,0,0,0,0,0,0,0,0
2018-Es-02647,"—Al escuchar el cierre del vestido abrirse, el mayor dio un sobresalto.  Su expresión fue un poema, porque incluso agachó la cabeza para +",0,0,0,0,0,0,0,0,0,1,0
2018-Es-02364,"#DraCorderoMV muy interesante  el tema. La #Depresion una enfermedad denigrada, poco entendida. Importante la cubre el  #Auge #SaludMental",0,1,0,0,0,0,0,0,1,0,0
2018-Es-06803,ahora tengo miedo d q se despierte y me vea q los estoy usando 😹😹😹,0,0,0,1,0,0,0,0,0,0,0
2018-Es-06252,@armando_bubu @CNNEE Ya decia yo. Era el sospechoso principal. Jajajaja,0,1,0,0,1,0,1,0,0,0,0
2018-Es-04188,"@CarlosBasombrio ☀️deseamos ir al centro histórico, pero no hay #Seguridad , Adios visita  #Santuario de #SantaRosa  Y #Mistura 2018 ",0,0,0,0,0,0,0,0,1,0,0
2018-Es-02697,"El descontento, el cansancio, la obstinacion, LA ARRECHERA esta tomando el plano atmosférico en mi país!",1,0,0,0,0,0,0,1,0,0,0
2018-Es-04952,"03:48 y yo sin poder dormirme, lpm ",1,0,0,0,0,0,0,0,1,0,0
2018-Es-04533,Es muy fácil sonreír  y filosofar cuando es otro el que esta echo mierda,1,0,0,0,0,0,0,0,1,0,0
2018-Es-01186,#AlertaYihadM4 ¿Qué pretendéis diciendo a la población que está en manos de negligentes q ni siquiera atienden alertas de Bélgica? #Terror,1,0,0,1,0,0,0,0,0,0,0
2018-Es-02096,"Tengo que estudiar, qué paja. Hace tiempo no tenía que hacerlo, la vida era más linda 😥",1,0,0,0,0,0,0,1,1,0,0
2018-Es-05074,Taba Chica La Cara ,0,0,0,0,0,0,0,0,0,0,0
2018-Es-05899,@Daniel_ChefMX Eso depende mucho jajajaja ,0,0,0,0,1,0,0,0,0,0,0
2018-Es-03253,"(...) que vos muchachita sigas alegre y dolorida  poniendo en tus ojos el alma  y tu mano en mi mano.""  Mario Benedetti",0,0,0,0,0,0,1,0,1,0,0
2018-Es-05505,"@Nallelf Que triste, pero los cambios son muy buenos. Hoy tengo en mi vida personas que me hacen más feliz y no me arrepiento de nada. 🤷🏻‍♀️",0,0,0,0,1,0,1,0,0,0,0
2018-Es-02118,Cuando te veo sonreír todo mi ser ríe con vos y si te veo lagrimear me entra la desesperación 🎵🎶,0,0,0,0,1,0,0,0,0,0,0
2018-Es-03027,"Me enojo súper rapido,lpm🙄✋",1,0,0,0,0,0,0,0,0,0,0
2018-Es-06558,"@nevadohcris Noooo, que era bromaaa  Veremos en un par de horas si piensas lo mismo o que ",0,1,0,0,0,0,0,0,0,0,0
2018-Es-01580,"Que bendición es la gente que me rodea, que bueno es sentir el amor, que lindo es saber que nunca estoy sola ",0,0,0,0,1,1,0,0,0,0,0
2018-Es-04716,"#SelenasNewSingleOutNow he escuchado una parte de fetish y es re hermosa, voy a morir de la desesperación ahr",0,0,0,0,1,1,0,0,0,0,0
2018-Es-05183,Estoy tan aburrida que me puse a acomodar los sobrecitos de azúcar y crema aaaaaa,0,0,0,0,0,0,0,1,1,0,0
2018-Es-05059,Y si ya no me quiere? ,0,0,0,1,0,0,0,1,1,0,0
2018-Es-03105,@JadedStew La Rambla y en San Felipe ya hay colas . Imaginate ,0,0,0,0,0,0,0,0,0,1,0
2018-Es-02008,@MelissaCh_07 Sho! 🔫🔪 dejame! A estoy haciendo lo biología! 😭,1,0,0,0,0,0,0,1,1,0,0
2018-Es-04660,@FernandoAgustin Lesionado el Tucu?...adiós mundial 👋#ironía,0,0,1,0,0,0,0,1,1,0,0
2018-Es-05190,Caigo en cuenta que Rodrigo nació el mismo año que mi hermano ,0,0,0,0,0,0,0,0,0,0,0
2018-Es-04510,@Laesebeefe Detesto comer fuera de hora.  😠,1,0,1,0,0,0,0,0,0,0,0
2018-Es-04081,"He descubierto hace unos días que existe #rupaulsdragrace y no lo he visto nunca, y mis amigos me dicen que rozo la heterosexualidad ",0,1,0,0,0,0,0,0,0,0,0
2018-Es-01088,@Vibra1049   @LeonardoUrregoM permíteme tener dulces sueños con manillas.... No dejes que siga en la pesadilla de no ir al #VibraTYM 😍,0,0,0,0,1,0,0,0,0,0,0
2018-Es-00887,Te dice mejor ser soltero y lo primero que hace es tener novia jaja😂😂Tanta risa me das ya nene aburres con tus mentiras de bebe xD Suerte😘😘,0,0,1,0,1,0,0,0,0,0,0
2018-Es-01328,Todos estos días he estado durmiendo demasiado mal. No sé si es el país o mi ansiedad natural.,0,0,0,1,0,0,0,1,1,0,0
2018-Es-01807,"@Gastako @realista111 Es una interesada no estaba tan enfadada con Alejandro?, Xq se fue con el al hotel? Buitre es un buitre",1,0,1,0,0,0,0,0,0,0,0
2018-Es-04708,"Asumo mis consecuencia y admito mis errores, esos que excusé, por nerviosismo, por temores.",0,0,0,1,0,0,0,0,0,0,0
2018-Es-01085,#Felíz #Aniversario de #Amistad en #Facebook y que sean muchos más 📷🍸🍰💖💋💋💋,0,0,0,0,1,0,0,0,0,0,0
2018-Es-04594,estoy aburrido me voy hacer una mascarilla,0,0,0,0,0,0,0,0,1,0,0
2018-Es-01446,"Domingos,en @radioiris7:13-15h:#Rumbas|16h,'SCANNERS:#Cine #BladeRunner #Mother;resto #2017|23h:INSTRUMENTAL|24h,'NOVIEMBRE NOCTURNO:",0,0,0,0,0,0,0,0,0,0,0
2018-Es-01162,"mi problema es q me preocupo mucho por las personas más desagradecidas, y quiénes merecen mi atención no les paro ni 5 de bolas, que rabia",1,0,0,0,0,0,0,0,1,0,0
2018-Es-06781,Aaaaah... Me encanta el olor a dióxido de nitrógeno por la mañana. #ironía #escenario1,1,0,1,0,1,0,0,1,0,0,0
2018-Es-05473,"@FABIOLAROJASV Por todo, me tienen mamao, me sabe a cacho viejo Venezuela ",1,0,0,0,0,0,0,0,1,0,0
2018-Es-06185,agustina es la primera vez que sale y no está contenta eso xq no va algún chongo de ella seguro Chicas basta.,0,0,1,0,0,0,0,0,1,0,0
2018-Es-06319,Ah ya que estoy emocionada 🙆🏻🙆🏻🙆🏻,0,0,0,0,1,0,0,0,0,0,0
2018-Es-00673,SIEMPRE tengo problemas para sacar las entradas por internet @HoytsArgentina 😡😡😡,1,0,0,0,0,0,0,0,1,0,0
2018-Es-02784,"@rodotailhade / estoy orgullosa de Ud diputado . Honra su su banca, a la Patria, a nosotros, y a la verdad",0,0,0,0,0,0,1,0,0,0,1
2018-Es-06376,#AlertaMeteorologico no te tengo ,0,0,0,0,0,0,0,0,0,1,0
2018-Es-01417,"Y es entonces cuando te das cuenta de las cosas solo pasan una vez, y por más que te esfuerces ya no puedes volver a querer 3MSC.... 😭",1,0,0,0,0,0,0,1,1,0,0
2018-Es-03396,"Después de quemar 3 iglesias, la Delegación del Gobierno y 5 Zaras...me voy a dormir! Que los catalanes hacemos cosas! #Hispanofobia #ironia",1,0,1,0,0,0,0,1,0,0,0
2018-Es-02303,@marisolglzz Aburrido y panza México,0,0,0,0,0,0,0,1,1,0,0
2018-Es-00827,"@chicaelectric_a Es que de verdad, lo único que hice fue cocinar y ver tele jajaja ",0,0,0,0,1,0,0,0,0,0,0
2018-Es-04895,@Angelcuentatwit ¿¿?? pero desde cuándo en España las Fuerzas del Orden cargan contra ciudadanos libres?? #ironía on,1,0,1,0,0,0,0,1,0,0,0
2018-Es-00419,No puedo abrazar a mi mamá pq aparecen los perros y me ladran... Y yo que creía que exageraba con los celos ,1,0,0,0,0,0,0,0,1,0,0
2018-Es-05949,"El dolor interior te está devorando, robándote la alegría y paralizando tu capacidad de amar... debes perdonar.",1,0,0,1,0,0,0,1,1,0,0
2018-Es-05752,Me wa dormir con una rabia la HIJUEPUTA.,1,0,0,0,0,0,0,0,0,0,0
2018-Es-06677,Hacía tiempo que no sentía el #estar #enfadada xd qué calor.,1,0,0,0,0,0,0,0,0,0,0
2018-Es-00266,@Mirandasv10 Ay ya me voy ,0,0,0,0,0,0,0,0,1,0,0
2018-Es-00559,@Gonzatraverso22 Quiero saber quien,0,0,0,0,0,0,0,0,0,0,0
2018-Es-02404,"Que noticia tan triste: murió  Chester Bennington, tremendo vocalista! #LinkinPark",0,0,0,0,0,0,0,0,1,0,0
2018-Es-04289,"@PrincxssGrimes «pesar de su dolor se levanto, me enfrento y asintió, pude notar la rabia en sus ojos, pero lo que mas dolió no fue saber»",1,0,0,0,0,0,0,0,1,0,0
2018-Es-02120,Qué rabia que tengo y me tengo que ir a cosoooo,1,0,0,0,0,0,0,0,0,0,0
2018-Es-02441,Me he enojado más con él estando a distancia #mierda,1,0,0,0,0,0,0,0,0,0,0
2018-Es-00892,Que pena siento por esa gente que es tan celosa que a la pareja no la deja tener ni amistades nada que mierda vivir con esa desconfianza,0,0,0,0,0,0,0,0,1,0,0
2018-Es-01562,"Y nunca me habias provocado tanta risa, como hoy xD xD",0,0,0,0,1,0,0,0,0,0,0
2018-Es-02707,"Me acordé de una foto, me puse a buscarla, vi todo el álbum y boom. Nostalgia.",0,0,0,0,0,0,0,0,1,0,0
2018-Es-03878,@Daniel_ChefMX Y depende de que tamaño estén ,0,0,0,0,0,0,0,0,0,0,0
2018-Es-00311,"En la pelea, se conoce al soldado; solo en la Victoria, we conoce al caballero. - Jacinto ,enavente.",0,0,0,0,0,0,0,0,0,0,1
2018-Es-06865,Taiga se enojo.,1,0,0,0,0,0,0,0,0,0,0
2018-Es-02014,Tienen cada salida a veces estos pendejos q me hacen cagar de risa,1,0,0,0,1,0,0,0,0,0,0
2018-Es-00607,Mañana es mi acto de graduación y no puedo dormir por la ansiedad.,0,1,0,1,1,0,0,0,0,0,0
2018-Es-00438,¿y qué tiene la sonrisa más preciosa de todas?,0,0,0,0,1,1,0,0,0,0,0
2018-Es-04609,Sabemos que la vida es dura pero la amargura no es la solución ♪ #LVP,0,0,0,0,0,0,1,0,0,0,0
2018-Es-05864,Odio que se metan ,1,0,1,0,0,0,0,0,0,0,0
2018-Es-05239,@Larissacostas @Almagro_USA2015 Eres tremenda Larissa q risa con almugre,0,0,0,0,1,0,0,0,0,0,0
2018-Es-04263,Ojalá y Dios ponga su mano para tener calma de la sed de venganza que puede continuar.,1,0,0,0,0,0,1,0,0,0,0
2018-Es-00587,que dolor de cabeza,0,0,0,0,0,0,0,1,1,0,0
2018-Es-05846,"@Polly_SDR Gracias, hija. Aquí estoy, poniéndome hielo, que parece que me he peleado con alguien..",1,0,0,0,0,0,0,0,1,0,0
2018-Es-01983,No sé bien que pasó con la policía en la colon pero yo vivo en frente y estoy cansada de no poder dormir por el kilombo que hacen 😒,1,0,0,0,0,0,0,0,0,0,0
2018-Es-00091,Lo crucé a Damian disfrazado todo loco ,0,0,0,0,0,0,0,0,0,1,0
2018-Es-06886,@shere @Laraura22 @AnyccGH @LidiKatoo 😡 y yo???? Un ollon?  Perras malditas 😢😢😢😢,1,0,0,0,0,0,0,0,1,0,0
2018-Es-05494,"@intratablestv: @MicheliPablo No infeliz, 4 o 5 votos vas a tener descerebrado!",1,0,1,0,0,0,0,0,0,0,0
2018-Es-00099,No importa en cuánta oscuridad está tu vida... Dios siempre enviará personas para iluminarte.,0,0,0,0,0,0,1,0,0,0,0
2018-Es-00923,"Y por ello, al ser una espera dramática y televisada, marco un antes y un después, una reacción lógica de ira del pueblo, q fué descafeinada",1,0,0,0,0,0,0,1,0,0,0
2018-Es-02634,"@nicoo_ncl Hasta me parecieron más llevaderas las dos primeras, el reboot es lamentable.",1,0,1,0,0,0,0,1,1,0,0
2018-Es-05448,Solo espero que la persona que te gusta no te felicite hoy.  ¡Feliz Día del amigo!,0,0,0,0,1,0,1,0,0,0,0
2018-Es-06714,yo solo quiero dormir ,0,0,0,0,0,0,0,0,1,0,0
2018-Es-05431,"@xbxbygirl_x A-ah... —se sentía intimidado solo con verla fruncir el ceño, se agarró un hombro y desvió la mirada— Pedirte perdón...",0,0,0,0,0,0,0,0,1,0,0
2018-Es-01615,Cuando me enojo lloro o tiro las cosas.,1,0,0,0,0,0,0,0,0,0,0
2018-Es-01096,soy terrible yeta por la chucha por qué nací así,1,0,0,0,0,0,0,1,0,0,0
2018-Es-04400,Estaria necesitando a Santi para q me diga q hacer ,0,1,0,0,0,0,0,0,0,0,0
2018-Es-01907,Perdió juventud Unida. En misiones se grita como un gol!,0,0,0,0,1,0,0,0,0,0,0
2018-Es-06123,cuando me enojo con él automáticamente me enojo con todo el mundo,1,0,0,0,0,0,0,0,0,0,0
2018-Es-06842,@itzelsandino Amargo total.,1,0,0,0,0,0,0,1,1,0,0
2018-Es-03309,Es terrible lo de Chester Bennington. No lo puedo creer todavia. Gracias por llenar mis oidos en los años donde aprendí a amar la musica,0,0,0,0,0,0,0,0,1,1,0
2018-Es-00748,Ise muchas cosas por vos que hoy en día no me arrepiento ,0,0,0,0,1,1,0,0,0,0,0
2018-Es-02796,@hernanmontes32 Dichoso tu que tienes esa mujer hermosa todos los dias para quererla de todas las formas 😈,0,0,0,0,1,1,0,0,0,0,0
2018-Es-02871,#AnimalesSueltos es el único momento que miro este programa ya que Asís con una mirada simple de la política pone nervioso a los globitos,0,1,0,0,0,0,0,0,0,0,0
2018-Es-03690,El Rhodesia nos da un vistazo de como sería la humanidad si los Coapos hubieran ganado la segunda guerra mundial. ,0,1,0,0,0,0,0,1,0,0,0
2018-Es-05507,Espiritu chocarreros del WP se nos metio en el GRUPO ,0,0,0,0,0,0,0,1,0,0,0
2018-Es-04245,"@Majunezd horrible. Por eso un punto intermedio es la excusa que se sabe excusa como la de ""estoy con alguien"".",1,0,1,0,0,0,0,0,0,0,0
2018-Es-03113,Que felicidad poder decir con orgullo que mis amigas son las hermanas que me dió la vida ;tanto amistades de 6/7 años como de casi 1 o 3 ya💛,0,0,0,0,1,1,0,0,0,0,0
2018-Es-05689,"@Punchline04 Jajaja dale, de ti dependerá mi credibilidad aquí ",0,0,0,0,1,0,0,0,0,0,0
2018-Es-06295,Me desperté y estaba la ventana abierta. ,0,0,0,1,0,0,0,0,0,0,0
2018-Es-06218,Tremenda pudrición tengo,0,0,0,0,0,0,0,1,1,0,1
2018-Es-03213,Culiaoooooo perdió juventuuuuuud,0,0,0,0,0,0,0,1,0,0,0
2018-Es-01082,@xBlackeneD Melanie ha abandonado la conversación,0,0,0,0,0,0,0,0,0,0,0
2018-Es-05835,@sofivp29 Que horror 😐🙊,0,0,1,1,0,0,0,0,0,0,0
2018-Es-03232,"@tom_feliu12 Una fan del DT, que a pesar de los resultados del equipo expresa su amor a usted",0,0,0,0,1,1,0,0,0,0,0
2018-Es-06394,@Rubiu5 No lose quizás valga la pena verla ,0,1,0,0,0,0,0,0,0,0,0
2018-Es-01876,"No me puedo dormir, no tengo idea como me voy a levantar mañana 😟",0,0,0,0,0,0,0,1,1,0,0
